page,clicks,impressions,ctr,position
https://www.yourpropertyguide.com.au/property/16-moorhouse-street-armadale-vic-3143,1,19,0.0526,7.7
https://www.yourpropertyguide.com.au/property/16-san-antonio-court-mount-louisa-qld-4814,1,46,0.0217,8.5
https://www.yourpropertyguide.com.au/property/16-smiles-street-tumut-nsw-2720,1,1,1,6
https://www.yourpropertyguide.com.au/property/16-universal-court-diggers-rest-vic-3427,1,17,0.0588,6.4
https://www.yourpropertyguide.com.au/property/16-waverley-street-randwick-nsw-2031,1,11,0.0909,8.1
https://www.yourpropertyguide.com.au/property/17-highview-circuit-greenwith-sa-5125,1,5,0.2,5.8
https://www.yourpropertyguide.com.au/property/18-celestial-circuit-tarneit-vic-3029,1,15,0.0667,19.7
https://www.yourpropertyguide.com.au/property/18-mcaneny-street-redcliffe-qld-4020,1,19,0.0526,9.6
https://www.yourpropertyguide.com.au/property/18-ollis-street-quindalup-wa-6281,1,5,0.2,5.4
https://www.yourpropertyguide.com.au/property/18-vestige-street-donnybrook-vic-3064,1,28,0.0357,6.6
https://www.yourpropertyguide.com.au/property/1806-pelverata-road-upper-woodstock-tas-7150,1,3,0.3333,3
https://www.yourpropertyguide.com.au/property/187-northcott-drive-adamstown-heights-nsw-2289,1,4,0.25,6.2
https://www.yourpropertyguide.com.au/property/19-ambrose-avenue-gilead-nsw-2560,1,2,0.5,6
https://www.yourpropertyguide.com.au/property/19-ashbury-street-adamstown-heights-nsw-2289,1,20,0.05,7.7
https://www.yourpropertyguide.com.au/property/19-celestial-circuit-tarneit-vic-3029,1,26,0.0385,8.2
https://www.yourpropertyguide.com.au/property/19-kempwood-close-adamstown-heights-nsw-2289,1,3,0.3333,8.7
https://www.yourpropertyguide.com.au/property/19-ollis-street-quindalup-wa-6281,1,14,0.0714,8.1
https://www.yourpropertyguide.com.au/property/19-san-antonio-court-mount-louisa-qld-4814,1,1,1,4
https://www.yourpropertyguide.com.au/property/2-ellison-street-gilead-nsw-2560,1,3,0.3333,4.7
https://www.yourpropertyguide.com.au/property/2-kaveri-street-tarneit-vic-3029,1,1,1,5
https://www.yourpropertyguide.com.au/property/20-arnison-road-tarneit-vic-3029,1,1,1,2
https://www.yourpropertyguide.com.au/property/205-faulkner-road-tragowel-vic-3579,1,3,0.3333,4
https://www.yourpropertyguide.com.au/property/208-broughton-street-tumut-nsw-2720,1,2,0.5,6
https://www.yourpropertyguide.com.au/property/21-23-reid-street-wangaratta-vic-3677,1,3,0.3333,9.3
https://www.yourpropertyguide.com.au/property/21-davis-way-walloon-qld-4306,1,1,1,7
https://www.yourpropertyguide.com.au/property/21-delany-close-canterbury-vic-3126,1,7,0.1429,6.6
https://www.yourpropertyguide.com.au/property/21-madeleine-street-nirimba-qld-4551,1,2,0.5,9.5
https://www.yourpropertyguide.com.au/property/21-mcarthur-parade-mangerton-nsw-2500,1,8,0.125,8.2
https://www.yourpropertyguide.com.au/property/21-wallace-street-burwood-nsw-2134,1,3,0.3333,7.7
https://www.yourpropertyguide.com.au/property/211-callide-highway-road-jambin-qld-4702,1,1,1,5
https://www.yourpropertyguide.com.au/property/22-34-cogill-road-buderim-qld-4556,1,11,0.0909,8.4
https://www.yourpropertyguide.com.au/property/22-celestial-circuit-tarneit-vic-3029,1,2,0.5,6.5
https://www.yourpropertyguide.com.au/property/22-dymock-street-maryborough-qld-4650,1,3,0.3333,10
https://www.yourpropertyguide.com.au/property/22-oradala-court-greenwith-sa-5125,1,15,0.0667,5.6
https://www.yourpropertyguide.com.au/property/22a-bryant-street-tighes-hill-nsw-2297,1,1,1,6
https://www.yourpropertyguide.com.au/property/23-balaton-street-westlake-qld-4074,1,6,0.1667,7
https://www.yourpropertyguide.com.au/property/231a-allingham-street-kangaroo-flat-vic-3555,1,1,1,2
https://www.yourpropertyguide.com.au/property/24-arthur-street-randwick-nsw-2031,1,2,0.5,7.5
https://www.yourpropertyguide.com.au/property/24-faul-street-adamstown-heights-nsw-2289,1,5,0.2,6.2
https://www.yourpropertyguide.com.au/property/24-oradala-court-greenwith-sa-5125,1,43,0.0233,9.2
https://www.yourpropertyguide.com.au/property/24-taylors-road-walloon-qld-4306,1,2,0.5,6.5
https://www.yourpropertyguide.com.au/property/24-vega-street-balwyn-north-vic-3104,1,1,1,7
https://www.yourpropertyguide.com.au/property/25-bryant-street-tighes-hill-nsw-2297,1,1,1,8
https://www.yourpropertyguide.com.au/property/26-antonio-road-tarneit-vic-3029,1,5,0.2,5.4
https://www.yourpropertyguide.com.au/property/26-berri-avenue-officer-south-vic-3809,1,2,0.5,6.5
https://www.yourpropertyguide.com.au/property/26-mathewson-street-eastgardens-nsw-2036,1,1,1,5
https://www.yourpropertyguide.com.au/property/27-davis-way-walloon-qld-4306,1,7,0.1429,6
https://www.yourpropertyguide.com.au/property/27-oliver-street-mingenew-wa-6522,1,18,0.0556,8.6
https://www.yourpropertyguide.com.au/property/27-poinciana-avenue-nirimba-qld-4551,1,1,1,8
https://www.yourpropertyguide.com.au/property/28-arthur-street-randwick-nsw-2031,1,10,0.1,5.6
https://www.yourpropertyguide.com.au/property/28-bundeena-drive-bundeena-nsw-2230,1,4,0.25,10.2
https://www.yourpropertyguide.com.au/property/28-dalvern-close-adamstown-heights-nsw-2289,1,2,0.5,7
https://www.yourpropertyguide.com.au/property/28-green-street-ivanhoe-vic-3079,1,60,0.0167,7.5
https://www.yourpropertyguide.com.au/property/28-saul-avenue-berwick-vic-3806,1,3,0.3333,4
https://www.yourpropertyguide.com.au/property/2805-old-sale-road-willow-grove-vic-3825,1,3,0.3333,7.3
https://www.yourpropertyguide.com.au/property/282-pattemore-street-kawana-qld-4701,1,4,0.25,5
https://www.yourpropertyguide.com.au/property/289-291-mount-cotton-road-capalaba-qld-4157,1,6,0.1667,6.2
https://www.yourpropertyguide.com.au/property/29-paterson-road-walloon-qld-4306,1,4,0.25,5.8
https://www.yourpropertyguide.com.au/property/29-withers-street-kawana-qld-4701,1,4,0.25,8.5
https://www.yourpropertyguide.com.au/property/3-13-taylors-road-walloon-qld-4306,1,2,0.5,9
https://www.yourpropertyguide.com.au/property/3-allambie-street-tarneit-vic-3029,1,3,0.3333,9.3
https://www.yourpropertyguide.com.au/property/3-aminya-place-st-ives-nsw-2075,1,6,0.1667,8.3
https://www.yourpropertyguide.com.au/property/3-callista-court-port-sorell-tas-7307,1,6,0.1667,8.7
https://www.yourpropertyguide.com.au/property/3-dawn-court-clarendon-vale-tas-7019,1,2,0.5,9.5
https://www.yourpropertyguide.com.au/property/3-ethel-street-randwick-nsw-2031,1,8,0.125,6.8
https://www.yourpropertyguide.com.au/property/3-harvester-street-gilead-nsw-2560,1,8,0.125,4.4
https://www.yourpropertyguide.com.au/property/3-howell-crescent-kangaroo-flat-vic-3555,1,5,0.2,7
https://www.yourpropertyguide.com.au/property/3-saint-lucia-crescent-parrearra-qld-4575,1,2,0.5,11
https://www.yourpropertyguide.com.au/property/3-warrabina-avenue-st-ives-nsw-2075,1,6,0.1667,8.8
https://www.yourpropertyguide.com.au/property/30-arthur-street-randwick-nsw-2031,1,9,0.1111,8.4
https://www.yourpropertyguide.com.au/property/30-banyan-way-tarneit-vic-3029,1,18,0.0556,7.8
https://www.yourpropertyguide.com.au/property/30-kaveri-street-tarneit-vic-3029,1,4,0.25,4.2
https://www.yourpropertyguide.com.au/property/30-seattle-street-balwyn-north-vic-3104,1,7,0.1429,9.1
https://www.yourpropertyguide.com.au/property/30-walbundry-avenue-balwyn-north-vic-3104,1,4,0.25,9.5
https://www.yourpropertyguide.com.au/property/31-ancrum-street-waverton-nsw-2060,1,6,0.1667,5.5
https://www.yourpropertyguide.com.au/property/31-glenroy-road-kentucky-south-nsw-2354,1,3,0.3333,6.7
https://www.yourpropertyguide.com.au/property/31-logan-drive-wangaratta-vic-3677,1,13,0.0769,6.5
https://www.yourpropertyguide.com.au/property/31-milburns-road-wycheproof-vic-3527,1,2,0.5,4
https://www.yourpropertyguide.com.au/property/31-zenith-way-wattleup-wa-6166,1,15,0.0667,6.1
https://www.yourpropertyguide.com.au/property/315-bugle-range-road-bugle-ranges-sa-5251,1,1,1,13
https://www.yourpropertyguide.com.au/property/33-balwyn-road-canterbury-vic-3126,1,5,0.2,9
https://www.yourpropertyguide.com.au/property/33-bingara-street-warialda-rail-nsw-2402,1,2,0.5,6
https://www.yourpropertyguide.com.au/property/33-euroka-street-waverton-nsw-2060,1,2,0.5,9.5
https://www.yourpropertyguide.com.au/property/33-jingellic-drive-buderim-qld-4556,1,1,1,5
https://www.yourpropertyguide.com.au/property/34-aporta-avenue-tarneit-vic-3029,1,8,0.125,5.4
https://www.yourpropertyguide.com.au/property/34-city-road-adamstown-heights-nsw-2289,1,2,0.5,10
https://www.yourpropertyguide.com.au/property/343-archer-road-mullion-creek-nsw-2800,1,2,0.5,8.5
https://www.yourpropertyguide.com.au/property/35-danfield-drive-tarneit-vic-3029,1,24,0.0417,7.7
https://www.yourpropertyguide.com.au/property/35-stanley-street-burwood-nsw-2134,1,5,0.2,8.4
https://www.yourpropertyguide.com.au/property/36-champion-road-tennyson-point-nsw-2111,1,2,0.5,5.5
https://www.yourpropertyguide.com.au/property/36-ellison-street-gilead-nsw-2560,1,6,0.1667,7
https://www.yourpropertyguide.com.au/property/36-elton-close-adamstown-heights-nsw-2289,1,3,0.3333,9.3
https://www.yourpropertyguide.com.au/property/36-howard-street-randwick-nsw-2031,1,30,0.0333,9.4
https://www.yourpropertyguide.com.au/property/36-rowland-crescent-summerhill-tas-7250,1,1,1,5
https://www.yourpropertyguide.com.au/property/36a-pearson-street-lambton-nsw-2299,1,78,0.0128,7.7
https://www.yourpropertyguide.com.au/property/37-ollis-street-quindalup-wa-6281,1,4,0.25,6.8
https://www.yourpropertyguide.com.au/property/38-baker-street-kapunda-sa-5373,1,1,1,4
https://www.yourpropertyguide.com.au/property/38-barnett-drive-kangaroo-flat-vic-3555,1,8,0.125,9
https://www.yourpropertyguide.com.au/property/38-ellison-street-gilead-nsw-2560,1,7,0.1429,10.1
https://www.yourpropertyguide.com.au/property/39-champion-road-tennyson-point-nsw-2111,1,1,1,8
https://www.yourpropertyguide.com.au/property/4-ming-court-kangaroo-flat-vic-3555,1,1,1,5
https://www.yourpropertyguide.com.au/property/4-rushton-avenue-strathtulloh-vic-3338,1,4,0.25,8.2
https://www.yourpropertyguide.com.au/property/4-vestige-street-donnybrook-vic-3064,1,2,0.5,8
https://www.yourpropertyguide.com.au/property/40-birregurra-drive-tarneit-vic-3029,1,4,0.25,7.8
https://www.yourpropertyguide.com.au/property/45-ellsworth-drive-mount-louisa-qld-4814,1,1,1,5
https://www.yourpropertyguide.com.au/property/45-salmon-avenue-essendon-vic-3040,1,5,0.2,5.4
https://www.yourpropertyguide.com.au/property/47-cogill-road-buderim-qld-4556,1,9,0.1111,9.8
https://www.yourpropertyguide.com.au/property/47-princeton-avenue-adamstown-heights-nsw-2289,1,3,0.3333,5.7
https://www.yourpropertyguide.com.au/property/48-glen-lorne-circuit-gilead-nsw-2560,1,3,0.3333,5
https://www.yourpropertyguide.com.au/property/48-pallas-street-maryborough-qld-4650,1,45,0.0222,7.6
https://www.yourpropertyguide.com.au/property/49-birregurra-drive-tarneit-vic-3029,1,2,0.5,4.5
https://www.yourpropertyguide.com.au/property/49-walderton-avenue-balga-wa-6061,1,3,0.3333,9.3
https://www.yourpropertyguide.com.au/property/49a-pearson-street-lambton-nsw-2299,1,20,0.05,8.0
https://www.yourpropertyguide.com.au/property/5-emery-drive-dingley-village-vic-3172,1,2,0.5,9.5
https://www.yourpropertyguide.com.au/property/5-harrison-terrace-stanley-tas-7331,1,10,0.1,6.1
https://www.yourpropertyguide.com.au/property/5-heartlands-boulevard-tarneit-vic-3029,1,7,0.1429,4.6
https://www.yourpropertyguide.com.au/property/5-mcilwraith-street-kawana-qld-4701,1,4,0.25,5.2
https://www.yourpropertyguide.com.au/property/5-pineneedle-place-sunnybank-hills-qld-4109,1,2,0.5,7
https://www.yourpropertyguide.com.au/property/5-sarsaparilla-way-calderwood-nsw-2527,1,6,0.1667,9.7
https://www.yourpropertyguide.com.au/property/5-tyson-crescent-tannum-sands-qld-4680,1,4,0.25,3.8
https://www.yourpropertyguide.com.au/property/50-frampton-drive-gilead-nsw-2560,1,3,0.3333,7
https://www.yourpropertyguide.com.au/property/51-delany-close-canterbury-vic-3126,1,5,0.2,5.2
https://www.yourpropertyguide.com.au/property/52-celestial-circuit-tarneit-vic-3029,1,9,0.1111,5.8
https://www.yourpropertyguide.com.au/property/52-showman-drive-diggers-rest-vic-3427,1,2,0.5,7
https://www.yourpropertyguide.com.au/property/53-ellison-street-gilead-nsw-2560,1,1,1,3
https://www.yourpropertyguide.com.au/property/54-monarch-place-mons-qld-4556,1,5,0.2,8.4
https://www.yourpropertyguide.com.au/property/54-peppercorn-street-sunnybank-hills-qld-4109,1,3,0.3333,6
https://www.yourpropertyguide.com.au/property/54a-bundeena-drive-bundeena-nsw-2230,1,29,0.0345,8
https://www.yourpropertyguide.com.au/property/55-batehaven-crescent-donnybrook-vic-3064,1,5,0.2,4.6
https://www.yourpropertyguide.com.au/property/55-peppercorn-street-sunnybank-hills-qld-4109,1,5,0.2,6.2
https://www.yourpropertyguide.com.au/property/56-88-walderton-avenue-balga-wa-6061,1,1,1,4
https://www.yourpropertyguide.com.au/property/59-heartlands-boulevard-tarneit-vic-3029,1,13,0.0769,6.1
https://www.yourpropertyguide.com.au/property/59-roberts-street-essendon-vic-3040,1,1,1,14
https://www.yourpropertyguide.com.au/property/6-clendon-road-armadale-vic-3143,1,5,0.2,6.4
https://www.yourpropertyguide.com.au/property/6-essex-court-tarneit-vic-3029,1,5,0.2,6
https://www.yourpropertyguide.com.au/property/6-howard-street-randwick-nsw-2031,1,4,0.25,6.5
https://www.yourpropertyguide.com.au/property/6-kaveri-street-tarneit-vic-3029,1,44,0.0227,9.8
https://www.yourpropertyguide.com.au/property/6-moorhouse-street-armadale-vic-3143,1,23,0.0435,9.9
https://www.yourpropertyguide.com.au/property/6-raysource-road-walloon-qld-4306,1,4,0.25,6.5
https://www.yourpropertyguide.com.au/property/6-woodhouse-street-urana-nsw-2645,1,2,0.5,4.5
https://www.yourpropertyguide.com.au/property/60-antonio-road-tarneit-vic-3029,1,2,0.5,6.5
https://www.yourpropertyguide.com.au/property/60-birregurra-drive-tarneit-vic-3029,1,1,1,6
https://www.yourpropertyguide.com.au/property/60-peppercorn-street-sunnybank-hills-qld-4109,1,11,0.0909,6.7
https://www.yourpropertyguide.com.au/property/62-frederick-street-unley-sa-5061,1,2,0.5,12
https://www.yourpropertyguide.com.au/property/63-rowland-crescent-summerhill-tas-7250,1,26,0.0385,9.2
https://www.yourpropertyguide.com.au/property/67-batehaven-crescent-donnybrook-vic-3064,1,10,0.1,4.6
https://www.yourpropertyguide.com.au/property/67-rowland-crescent-summerhill-tas-7250,1,4,0.25,4.2
https://www.yourpropertyguide.com.au/property/7-belverdere-close-eleebana-nsw-2282,1,1,1,3
https://www.yourpropertyguide.com.au/property/7-glen-lorne-circuit-gilead-nsw-2560,1,3,0.3333,6.7
https://www.yourpropertyguide.com.au/property/7-trigger-court-mount-louisa-qld-4814,1,1,1,5
https://www.yourpropertyguide.com.au/property/71-green-street-ivanhoe-vic-3079,1,8,0.125,4
https://www.yourpropertyguide.com.au/property/74-batehaven-crescent-donnybrook-vic-3064,1,8,0.125,3.9
https://www.yourpropertyguide.com.au/property/74-brighton-street-bundeena-nsw-2230,1,8,0.125,5.1
https://www.yourpropertyguide.com.au/property/74-green-street-ivanhoe-vic-3079,1,9,0.1111,9.6
https://www.yourpropertyguide.com.au/property/75-williams-road-wangaratta-vic-3677,1,16,0.0625,9.1
https://www.yourpropertyguide.com.au/property/77-glen-lorne-circuit-gilead-nsw-2560,1,1,1,4
https://www.yourpropertyguide.com.au/property/8-argyle-crescent-randwick-nsw-2031,1,12,0.0833,6.2
https://www.yourpropertyguide.com.au/property/8-bindaree-street-greenwell-point-nsw-2540,1,2,0.5,5
https://www.yourpropertyguide.com.au/property/8-davis-way-walloon-qld-4306,1,26,0.0385,7.9
https://www.yourpropertyguide.com.au/property/8-fennelly-street-randwick-nsw-2031,1,9,0.1111,9.2
https://www.yourpropertyguide.com.au/property/8-moorhouse-street-armadale-vic-3143,1,4,0.25,15
https://www.yourpropertyguide.com.au/property/8-moura-street-manildra-nsw-2865,1,6,0.1667,4.5
https://www.yourpropertyguide.com.au/property/8-rushton-avenue-strathtulloh-vic-3338,1,1,1,6
https://www.yourpropertyguide.com.au/property/8-skyring-street-yandina-qld-4561,1,1,1,7
https://www.yourpropertyguide.com.au/property/8-sovereign-gardens-kangaroo-flat-vic-3555,1,10,0.1,5.5
https://www.yourpropertyguide.com.au/property/8-taylors-road-walloon-qld-4306,1,2,0.5,4
https://www.yourpropertyguide.com.au/property/80-wyndham-way-eleebana-nsw-2282,1,9,0.1111,5.8
https://www.yourpropertyguide.com.au/property/82-taylors-road-walloon-qld-4306,1,12,0.0833,7
https://www.yourpropertyguide.com.au/property/83-bingara-street-warialda-rail-nsw-2402,1,3,0.3333,9.7
https://www.yourpropertyguide.com.au/property/86-green-street-ivanhoe-vic-3079,1,2,0.5,9
https://www.yourpropertyguide.com.au/property/89-oakland-road-karrabin-qld-4306,1,5,0.2,17.2
https://www.yourpropertyguide.com.au/property/93-green-street-ivanhoe-vic-3079,1,6,0.1667,4.3
https://www.yourpropertyguide.com.au/property/93-main-road-stanley-tas-7331,1,1,1,7
https://www.yourpropertyguide.com.au/property/94-eastside-boulevard-donnybrook-vic-3064,1,21,0.0476,5.0
https://www.yourpropertyguide.com.au/property/987-worlds-end-highway-point-pass-sa-5374,1,6,0.1667,6
https://www.yourpropertyguide.com.au/property/99-eastside-boulevard-donnybrook-vic-3064,1,14,0.0714,9.1
https://www.yourpropertyguide.com.au/property/shop-1-76-84-ney-road-capalaba-qld-4157,1,2,0.5,3.5
https://www.yourpropertyguide.com.au/property/shop-13-76-84-ney-road-capalaba-qld-4157,1,1,1,9
https://www.yourpropertyguide.com.au/property/shop-3-101-hampton-drive-tannum-sands-qld-4680,1,5,0.2,4.6
https://www.yourpropertyguide.com.au/property/shop-3-5-grand-parade-parrearra-qld-4575,1,7,0.1429,6.7
https://www.yourpropertyguide.com.au/property/shop-7-11-oscar-place-eastgardens-nsw-2036,1,4,0.25,6.8
https://www.yourpropertyguide.com.au/property/unit-1-1-moore-street-wangaratta-vic-3677,1,5,0.2,9.6
https://www.yourpropertyguide.com.au/property/unit-1-15-moorhouse-street-armadale-vic-3143,1,7,0.1429,8
https://www.yourpropertyguide.com.au/property/unit-1-15-pearce-street-summerhill-tas-7250,1,2,0.5,7.5
https://www.yourpropertyguide.com.au/property/unit-1-2-kynaston-avenue-randwick-nsw-2031,1,2,0.5,6.5
https://www.yourpropertyguide.com.au/property/unit-1-2-talisker-court-greenwith-sa-5125,1,4,0.25,5.2
https://www.yourpropertyguide.com.au/property/unit-1-23-ballinger-court-buderim-qld-4556,1,1,1,6
https://www.yourpropertyguide.com.au/property/unit-1-24-ballinger-court-buderim-qld-4556,1,2,0.5,13.5
https://www.yourpropertyguide.com.au/property/unit-1-34-ellsworth-drive-mount-louisa-qld-4814,1,2,0.5,4
https://www.yourpropertyguide.com.au/property/unit-1-5-mclaughlin-street-kawana-qld-4701,1,1,1,2
https://www.yourpropertyguide.com.au/property/unit-1-75-king-street-buderim-qld-4556,1,3,0.3333,4
https://www.yourpropertyguide.com.au/property/unit-1-9-nerang-close-kawana-qld-4701,1,1,1,7
https://www.yourpropertyguide.com.au/property/unit-10-14-18-ross-street-waverton-nsw-2060,1,2,0.5,7.5
https://www.yourpropertyguide.com.au/property/unit-105-55a-57-stanley-street-burwood-nsw-2134,1,15,0.0667,9.7
https://www.yourpropertyguide.com.au/property/unit-106-6-yarraman-avenue-randwick-nsw-2031,1,19,0.0526,6.1
